index_id	singers	songNames	Songindexs	startTimes	endTimes	fullNames	if_lyrics_exists	rawFormat	audioDuration	isDone	singers_zh	songNames_zh
24054	ZhangJingXuan	FenShouQianDeYuTian	17	102.57	105.2	ZhangJingXuan_FenShouQianDeYuTian_17_102.57_105.20.wav	TRUE	flac	250.82	FALSE	???	??????
24055	ZhangJingXuan	FenShouQianDeYuTian	18	105.26	110.59	ZhangJingXuan_FenShouQianDeYuTian_18_105.26_110.59.wav	TRUE	flac	250.82	FALSE	???	??????
24056	ZhangJingXuan	FenShouQianDeYuTian	19	111.64	114.16	ZhangJingXuan_FenShouQianDeYuTian_19_111.64_114.16.wav	TRUE	flac	250.82	FALSE	???	??????
24058	ZhangJingXuan	FenShouQianDeYuTian	20	114.25	116.6	ZhangJingXuan_FenShouQianDeYuTian_20_114.25_116.60.wav	TRUE	flac	250.82	FALSE	???	??????
24059	ZhangJingXuan	FenShouQianDeYuTian	21	117.07	118.99	ZhangJingXuan_FenShouQianDeYuTian_21_117.07_118.99.wav	TRUE	flac	250.82	FALSE	???	??????
24060	ZhangJingXuan	FenShouQianDeYuTian	22	120.76	123.8	ZhangJingXuan_FenShouQianDeYuTian_22_120.76_123.80.wav	TRUE	flac	250.82	FALSE	???	??????
24061	ZhangJingXuan	FenShouQianDeYuTian	23	123.96	126.89	ZhangJingXuan_FenShouQianDeYuTian_23_123.96_126.89.wav	TRUE	flac	250.82	FALSE	???	??????
24062	ZhangJingXuan	FenShouQianDeYuTian	24	127.7	129.32	ZhangJingXuan_FenShouQianDeYuTian_24_127.70_129.32.wav	TRUE	flac	250.82	FALSE	???	??????
24063	ZhangJingXuan	FenShouQianDeYuTian	25	136.41	139.56	ZhangJingXuan_FenShouQianDeYuTian_25_136.41_139.56.wav	TRUE	flac	250.82	FALSE	???	??????
24064	ZhangJingXuan	FenShouQianDeYuTian	26	144.1	147.83	ZhangJingXuan_FenShouQianDeYuTian_26_144.10_147.83.wav	TRUE	flac	250.82	FALSE	???	??????
24065	ZhangJingXuan	FenShouQianDeYuTian	27	149.21	152.35	ZhangJingXuan_FenShouQianDeYuTian_27_149.21_152.35.wav	TRUE	flac	250.82	FALSE	???	??????
24066	ZhangJingXuan	FenShouQianDeYuTian	28	156.56	162.03	ZhangJingXuan_FenShouQianDeYuTian_28_156.56_162.03.wav	TRUE	flac	250.82	FALSE	???	??????
24067	ZhangJingXuan	FenShouQianDeYuTian	29	162.23	164.36	ZhangJingXuan_FenShouQianDeYuTian_29_162.23_164.36.wav	TRUE	flac	250.82	FALSE	???	??????
24069	ZhangJingXuan	FenShouQianDeYuTian	30	164.47	166.7	ZhangJingXuan_FenShouQianDeYuTian_30_164.47_166.70.wav	TRUE	flac	250.82	FALSE	???	??????
24070	ZhangJingXuan	FenShouQianDeYuTian	31	166.71	172.71	ZhangJingXuan_FenShouQianDeYuTian_31_166.71_172.71.wav	TRUE	flac	250.82	FALSE	???	??????
24071	ZhangJingXuan	FenShouQianDeYuTian	32	172.71	174.24	ZhangJingXuan_FenShouQianDeYuTian_32_172.71_174.24.wav	TRUE	flac	250.82	FALSE	???	??????
24072	ZhangJingXuan	FenShouQianDeYuTian	33	174.28	177.96	ZhangJingXuan_FenShouQianDeYuTian_33_174.28_177.96.wav	TRUE	flac	250.82	FALSE	???	??????
24073	ZhangJingXuan	FenShouQianDeYuTian	34	178.05	182.33	ZhangJingXuan_FenShouQianDeYuTian_34_178.05_182.33.wav	TRUE	flac	250.82	FALSE	???	??????
24074	ZhangJingXuan	FenShouQianDeYuTian	35	182.49	187.69	ZhangJingXuan_FenShouQianDeYuTian_35_182.49_187.69.wav	TRUE	flac	250.82	FALSE	???	??????
24075	ZhangJingXuan	FenShouQianDeYuTian	36	187.71	192.11	ZhangJingXuan_FenShouQianDeYuTian_36_187.71_192.11.wav	TRUE	flac	250.82	FALSE	???	??????
24076	ZhangJingXuan	FenShouQianDeYuTian	37	192.49	195.99	ZhangJingXuan_FenShouQianDeYuTian_37_192.49_195.99.wav	TRUE	flac	250.82	FALSE	???	??????
24077	ZhangJingXuan	FenShouQianDeYuTian	38	196.09	202.09	ZhangJingXuan_FenShouQianDeYuTian_38_196.09_202.09.wav	TRUE	flac	250.82	FALSE	???	??????
24078	ZhangJingXuan	FenShouQianDeYuTian	39	202.09	203.25	ZhangJingXuan_FenShouQianDeYuTian_39_202.09_203.25.wav	TRUE	flac	250.82	FALSE	???	??????
24080	ZhangJingXuan	FenShouQianDeYuTian	40	203.29	209.29	ZhangJingXuan_FenShouQianDeYuTian_40_203.29_209.29.wav	TRUE	flac	250.82	FALSE	???	??????
24081	ZhangJingXuan	FenShouQianDeYuTian	41	209.29	215.29	ZhangJingXuan_FenShouQianDeYuTian_41_209.29_215.29.wav	TRUE	flac	250.82	FALSE	???	??????
24082	ZhangJingXuan	FenShouQianDeYuTian	42	215.29	221.01	ZhangJingXuan_FenShouQianDeYuTian_42_215.29_221.01.wav	TRUE	flac	250.82	FALSE	???	??????
24083	ZhangJingXuan	FenShouQianDeYuTian	43	221.12	224.02	ZhangJingXuan_FenShouQianDeYuTian_43_221.12_224.02.wav	TRUE	flac	250.82	FALSE	???	??????
24084	ZhangJingXuan	FenShouQianDeYuTian	44	224.14	228.54	ZhangJingXuan_FenShouQianDeYuTian_44_224.14_228.54.wav	TRUE	flac	250.82	FALSE	???	??????
24085	ZhangJingXuan	FenShouQianDeYuTian	45	228.65	234.65	ZhangJingXuan_FenShouQianDeYuTian_45_228.65_234.65.wav	TRUE	flac	250.82	FALSE	???	??????
24086	ZhangJingXuan	FenShouQianDeYuTian	46	234.65	239.31	ZhangJingXuan_FenShouQianDeYuTian_46_234.65_239.31.wav	TRUE	flac	250.82	FALSE	???	??????
24087	ZhangJingXuan	FenShouQianDeYuTian	47	239.36	242.44	ZhangJingXuan_FenShouQianDeYuTian_47_239.36_242.44.wav	TRUE	flac	250.82	FALSE	???	??????
24088	ZhangJingXuan	FenShouQianDeYuTian	48	246.84	250.82	ZhangJingXuan_FenShouQianDeYuTian_48_246.84_250.82.wav	TRUE	flac	250.82	FALSE	???	??????
24105	ZhangJingXuan	GanQingYongShi	1	14.89	16.93	ZhangJingXuan_GanQingYongShi_1_14.89_16.93.wav	TRUE	wav	263.26	FALSE	???	????
24116	ZhangJingXuan	GanQingYongShi	2	18.31	21.1	ZhangJingXuan_GanQingYongShi_2_18.31_21.10.wav	TRUE	wav	263.26	FALSE	???	????
24127	ZhangJingXuan	GanQingYongShi	3	21.76	23.65	ZhangJingXuan_GanQingYongShi_3_21.76_23.65.wav	TRUE	wav	263.26	FALSE	???	????
24138	ZhangJingXuan	GanQingYongShi	4	28.55	30.52	ZhangJingXuan_GanQingYongShi_4_28.55_30.52.wav	TRUE	wav	263.26	FALSE	???	????
24145	ZhangJingXuan	GanQingYongShi	5	32.04	34.72	ZhangJingXuan_GanQingYongShi_5_32.04_34.72.wav	TRUE	wav	263.26	FALSE	???	????
24146	ZhangJingXuan	GanQingYongShi	6	35.39	37.91	ZhangJingXuan_GanQingYongShi_6_35.39_37.91.wav	TRUE	wav	263.26	FALSE	???	????
24147	ZhangJingXuan	GanQingYongShi	7	37.94	40.28	ZhangJingXuan_GanQingYongShi_7_37.94_40.28.wav	TRUE	wav	263.26	FALSE	???	????
24148	ZhangJingXuan	GanQingYongShi	8	45.31	51.31	ZhangJingXuan_GanQingYongShi_8_45.31_51.31.wav	TRUE	wav	263.26	FALSE	???	????
24149	ZhangJingXuan	GanQingYongShi	9	51.31	57.31	ZhangJingXuan_GanQingYongShi_9_51.31_57.31.wav	TRUE	wav	263.26	FALSE	???	????
24095	ZhangJingXuan	GanQingYongShi	10	57.31	58.64	ZhangJingXuan_GanQingYongShi_10_57.31_58.64.wav	TRUE	wav	263.26	FALSE	???	????
24096	ZhangJingXuan	GanQingYongShi	11	59.05	60.77	ZhangJingXuan_GanQingYongShi_11_59.05_60.77.wav	TRUE	wav	263.26	FALSE	???	????
24097	ZhangJingXuan	GanQingYongShi	12	60.8	66.8	ZhangJingXuan_GanQingYongShi_12_60.80_66.80.wav	TRUE	wav	263.26	FALSE	???	????
24098	ZhangJingXuan	GanQingYongShi	13	66.8	68.6	ZhangJingXuan_GanQingYongShi_13_66.80_68.60.wav	TRUE	wav	263.26	FALSE	???	????
24099	ZhangJingXuan	GanQingYongShi	14	70.59	74.09	ZhangJingXuan_GanQingYongShi_14_70.59_74.09.wav	TRUE	wav	263.26	FALSE	???	????
24100	ZhangJingXuan	GanQingYongShi	15	74.87	77.48	ZhangJingXuan_GanQingYongShi_15_74.87_77.48.wav	TRUE	wav	263.26	FALSE	???	????
24101	ZhangJingXuan	GanQingYongShi	16	77.52	81.37	ZhangJingXuan_GanQingYongShi_16_77.52_81.37.wav	TRUE	wav	263.26	FALSE	???	????
24102	ZhangJingXuan	GanQingYongShi	17	82.51	85.97	ZhangJingXuan_GanQingYongShi_17_82.51_85.97.wav	TRUE	wav	263.26	FALSE	???	????
24103	ZhangJingXuan	GanQingYongShi	18	86.08	88.15	ZhangJingXuan_GanQingYongShi_18_86.08_88.15.wav	TRUE	wav	263.26	FALSE	???	????
24104	ZhangJingXuan	GanQingYongShi	19	89.44	91.53	ZhangJingXuan_GanQingYongShi_19_89.44_91.53.wav	TRUE	wav	263.26	FALSE	???	????
24106	ZhangJingXuan	GanQingYongShi	20	92.07	95	ZhangJingXuan_GanQingYongShi_20_92.07_95.00.wav	TRUE	wav	263.26	FALSE	???	????
24107	ZhangJingXuan	GanQingYongShi	21	103.25	105.74	ZhangJingXuan_GanQingYongShi_21_103.25_105.74.wav	TRUE	wav	263.26	FALSE	???	????
24108	ZhangJingXuan	GanQingYongShi	22	107.39	110.67	ZhangJingXuan_GanQingYongShi_22_107.39_110.67.wav	TRUE	wav	263.26	FALSE	???	????
24109	ZhangJingXuan	GanQingYongShi	23	110.94	113.83	ZhangJingXuan_GanQingYongShi_23_110.94_113.83.wav	TRUE	wav	263.26	FALSE	???	????
24110	ZhangJingXuan	GanQingYongShi	24	114.36	116.08	ZhangJingXuan_GanQingYongShi_24_114.36_116.08.wav	TRUE	wav	263.26	FALSE	???	????
24111	ZhangJingXuan	GanQingYongShi	25	117.39	120.96	ZhangJingXuan_GanQingYongShi_25_117.39_120.96.wav	TRUE	wav	263.26	FALSE	???	????
24112	ZhangJingXuan	GanQingYongShi	26	121.16	123.91	ZhangJingXuan_GanQingYongShi_26_121.16_123.91.wav	TRUE	wav	263.26	FALSE	???	????
24113	ZhangJingXuan	GanQingYongShi	27	124.58	127.38	ZhangJingXuan_GanQingYongShi_27_124.58_127.38.wav	TRUE	wav	263.26	FALSE	???	????
24114	ZhangJingXuan	GanQingYongShi	28	128.03	133.16	ZhangJingXuan_GanQingYongShi_28_128.03_133.16.wav	TRUE	wav	263.26	FALSE	???	????
24115	ZhangJingXuan	GanQingYongShi	29	133.66	139.66	ZhangJingXuan_GanQingYongShi_29_133.66_139.66.wav	TRUE	wav	263.26	FALSE	???	????
24117	ZhangJingXuan	GanQingYongShi	30	139.66	144.29	ZhangJingXuan_GanQingYongShi_30_139.66_144.29.wav	TRUE	wav	263.26	FALSE	???	????
24118	ZhangJingXuan	GanQingYongShi	31	144.32	150.32	ZhangJingXuan_GanQingYongShi_31_144.32_150.32.wav	TRUE	wav	263.26	FALSE	???	????
24119	ZhangJingXuan	GanQingYongShi	32	150.32	151.31	ZhangJingXuan_GanQingYongShi_32_150.32_151.31.wav	TRUE	wav	263.26	FALSE	???	????
24120	ZhangJingXuan	GanQingYongShi	33	151.63	157.63	ZhangJingXuan_GanQingYongShi_33_151.63_157.63.wav	TRUE	wav	263.26	FALSE	???	????
24121	ZhangJingXuan	GanQingYongShi	34	157.63	161.79	ZhangJingXuan_GanQingYongShi_34_157.63_161.79.wav	TRUE	wav	263.26	FALSE	???	????
24122	ZhangJingXuan	GanQingYongShi	35	163.22	167.45	ZhangJingXuan_GanQingYongShi_35_163.22_167.45.wav	TRUE	wav	263.26	FALSE	???	????
24123	ZhangJingXuan	GanQingYongShi	36	167.51	173.51	ZhangJingXuan_GanQingYongShi_36_167.51_173.51.wav	TRUE	wav	263.26	FALSE	???	????
24124	ZhangJingXuan	GanQingYongShi	37	173.51	174.49	ZhangJingXuan_GanQingYongShi_37_173.51_174.49.wav	TRUE	wav	263.26	FALSE	???	????
24125	ZhangJingXuan	GanQingYongShi	38	174.58	178.59	ZhangJingXuan_GanQingYongShi_38_174.58_178.59.wav	TRUE	wav	263.26	FALSE	???	????
24126	ZhangJingXuan	GanQingYongShi	39	178.61	180.78	ZhangJingXuan_GanQingYongShi_39_178.61_180.78.wav	TRUE	wav	263.26	FALSE	???	????
24128	ZhangJingXuan	GanQingYongShi	40	180.79	184.52	ZhangJingXuan_GanQingYongShi_40_180.79_184.52.wav	TRUE	wav	263.26	FALSE	???	????
24129	ZhangJingXuan	GanQingYongShi	41	184.67	187.86	ZhangJingXuan_GanQingYongShi_41_184.67_187.86.wav	TRUE	wav	263.26	FALSE	???	????
24130	ZhangJingXuan	GanQingYongShi	42	190.7	193.15	ZhangJingXuan_GanQingYongShi_42_190.70_193.15.wav	TRUE	wav	263.26	FALSE	???	????
24131	ZhangJingXuan	GanQingYongShi	43	200.5	205.89	ZhangJingXuan_GanQingYongShi_43_200.50_205.89.wav	TRUE	wav	263.26	FALSE	???	????
24132	ZhangJingXuan	GanQingYongShi	44	207.8	209.69	ZhangJingXuan_GanQingYongShi_44_207.80_209.69.wav	TRUE	wav	263.26	FALSE	???	????
24133	ZhangJingXuan	GanQingYongShi	45	212.04	218.04	ZhangJingXuan_GanQingYongShi_45_212.04_218.04.wav	TRUE	wav	263.26	FALSE	???	????
24134	ZhangJingXuan	GanQingYongShi	46	218.04	224.04	ZhangJingXuan_GanQingYongShi_46_218.04_224.04.wav	TRUE	wav	263.26	FALSE	???	????
24135	ZhangJingXuan	GanQingYongShi	47	224.04	226.39	ZhangJingXuan_GanQingYongShi_47_224.04_226.39.wav	TRUE	wav	263.26	FALSE	???	????
24136	ZhangJingXuan	GanQingYongShi	48	226.64	232.64	ZhangJingXuan_GanQingYongShi_48_226.64_232.64.wav	TRUE	wav	263.26	FALSE	???	????
24137	ZhangJingXuan	GanQingYongShi	49	232.64	234.78	ZhangJingXuan_GanQingYongShi_49_232.64_234.78.wav	TRUE	wav	263.26	FALSE	???	????
24139	ZhangJingXuan	GanQingYongShi	50	235.18	241.18	ZhangJingXuan_GanQingYongShi_50_235.18_241.18.wav	TRUE	wav	263.26	FALSE	???	????
24140	ZhangJingXuan	GanQingYongShi	51	241.18	247.18	ZhangJingXuan_GanQingYongShi_51_241.18_247.18.wav	TRUE	wav	263.26	FALSE	???	????
24141	ZhangJingXuan	GanQingYongShi	52	247.18	253.18	ZhangJingXuan_GanQingYongShi_52_247.18_253.18.wav	TRUE	wav	263.26	FALSE	???	????
24142	ZhangJingXuan	GanQingYongShi	53	253.18	257.78	ZhangJingXuan_GanQingYongShi_53_253.18_257.78.wav	TRUE	wav	263.26	FALSE	???	????
24143	ZhangJingXuan	GanQingYongShi	54	257.87	260.1	ZhangJingXuan_GanQingYongShi_54_257.87_260.10.wav	TRUE	wav	263.26	FALSE	???	????
24144	ZhangJingXuan	GanQingYongShi	55	260.81	263.26	ZhangJingXuan_GanQingYongShi_55_260.81_263.26.wav	TRUE	wav	263.26	FALSE	???	????
24160	ZhangJingXuan	GeYeCha	1	2.91	4.63	ZhangJingXuan_GeYeCha_1_2.91_4.63.wav	TRUE	ape	224	FALSE	???	???
24171	ZhangJingXuan	GeYeCha	2	7.35	13.25	ZhangJingXuan_GeYeCha_2_7.35_13.25.wav	TRUE	ape	224	FALSE	???	???
24182	ZhangJingXuan	GeYeCha	3	14.36	16.19	ZhangJingXuan_GeYeCha_3_14.36_16.19.wav	TRUE	ape	224	FALSE	???	???
24190	ZhangJingXuan	GeYeCha	4	27.22	30.04	ZhangJingXuan_GeYeCha_4_27.22_30.04.wav	TRUE	ape	224	FALSE	???	???
24191	ZhangJingXuan	GeYeCha	5	30.2	32.48	ZhangJingXuan_GeYeCha_5_30.20_32.48.wav	TRUE	ape	224	FALSE	???	???
24192	ZhangJingXuan	GeYeCha	6	32.89	34.84	ZhangJingXuan_GeYeCha_6_32.89_34.84.wav	TRUE	ape	224	FALSE	???	???
24193	ZhangJingXuan	GeYeCha	7	35.13	38.99	ZhangJingXuan_GeYeCha_7_35.13_38.99.wav	TRUE	ape	224	FALSE	???	???
24194	ZhangJingXuan	GeYeCha	8	39.01	41.75	ZhangJingXuan_GeYeCha_8_39.01_41.75.wav	TRUE	ape	224	FALSE	???	???
24195	ZhangJingXuan	GeYeCha	9	41.95	43.96	ZhangJingXuan_GeYeCha_9_41.95_43.96.wav	TRUE	ape	224	FALSE	???	???
24150	ZhangJingXuan	GeYeCha	10	44	50	ZhangJingXuan_GeYeCha_10_44.00_50.00.wav	TRUE	ape	224	FALSE	???	???
24151	ZhangJingXuan	GeYeCha	11	50	51.46	ZhangJingXuan_GeYeCha_11_50.00_51.46.wav	TRUE	ape	224	FALSE	???	???
24152	ZhangJingXuan	GeYeCha	12	51.77	57.77	ZhangJingXuan_GeYeCha_12_51.77_57.77.wav	TRUE	ape	224	FALSE	???	???
24153	ZhangJingXuan	GeYeCha	13	57.77	63.77	ZhangJingXuan_GeYeCha_13_57.77_63.77.wav	TRUE	ape	224	FALSE	???	???
24154	ZhangJingXuan	GeYeCha	14	63.77	67.57	ZhangJingXuan_GeYeCha_14_63.77_67.57.wav	TRUE	ape	224	FALSE	???	???
24155	ZhangJingXuan	GeYeCha	15	67.68	73.68	ZhangJingXuan_GeYeCha_15_67.68_73.68.wav	TRUE	ape	224	FALSE	???	???
24156	ZhangJingXuan	GeYeCha	16	73.68	77.58	ZhangJingXuan_GeYeCha_16_73.68_77.58.wav	TRUE	ape	224	FALSE	???	???
24157	ZhangJingXuan	GeYeCha	17	77.61	80.05	ZhangJingXuan_GeYeCha_17_77.61_80.05.wav	TRUE	ape	224	FALSE	???	???
24158	ZhangJingXuan	GeYeCha	18	80.06	82	ZhangJingXuan_GeYeCha_18_80.06_82.00.wav	TRUE	ape	224	FALSE	???	???
24159	ZhangJingXuan	GeYeCha	19	82.09	86.02	ZhangJingXuan_GeYeCha_19_82.09_86.02.wav	TRUE	ape	224	FALSE	???	???
24161	ZhangJingXuan	GeYeCha	20	86.05	88.72	ZhangJingXuan_GeYeCha_20_86.05_88.72.wav	TRUE	ape	224	FALSE	???	???
24162	ZhangJingXuan	GeYeCha	21	89.96	92.44	ZhangJingXuan_GeYeCha_21_89.96_92.44.wav	TRUE	ape	224	FALSE	???	???
24163	ZhangJingXuan	GeYeCha	22	97.83	99.72	ZhangJingXuan_GeYeCha_22_97.83_99.72.wav	TRUE	ape	224	FALSE	???	???
24164	ZhangJingXuan	GeYeCha	23	103.74	107.06	ZhangJingXuan_GeYeCha_23_103.74_107.06.wav	TRUE	ape	224	FALSE	???	???
24165	ZhangJingXuan	GeYeCha	24	107.17	109.11	ZhangJingXuan_GeYeCha_24_107.17_109.11.wav	TRUE	ape	224	FALSE	???	???
24166	ZhangJingXuan	GeYeCha	25	109.18	110.87	ZhangJingXuan_GeYeCha_25_109.18_110.87.wav	TRUE	ape	224	FALSE	???	???
24167	ZhangJingXuan	GeYeCha	26	111.62	113.25	ZhangJingXuan_GeYeCha_26_111.62_113.25.wav	TRUE	ape	224	FALSE	???	???
24168	ZhangJingXuan	GeYeCha	27	113.57	119.4	ZhangJingXuan_GeYeCha_27_113.57_119.40.wav	TRUE	ape	224	FALSE	???	???
24169	ZhangJingXuan	GeYeCha	28	120.7	126.7	ZhangJingXuan_GeYeCha_28_120.70_126.70.wav	TRUE	ape	224	FALSE	???	???
24170	ZhangJingXuan	GeYeCha	29	126.7	132.7	ZhangJingXuan_GeYeCha_29_126.70_132.70.wav	TRUE	ape	224	FALSE	???	???
24172	ZhangJingXuan	GeYeCha	30	132.7	138.7	ZhangJingXuan_GeYeCha_30_132.70_138.70.wav	TRUE	ape	224	FALSE	???	???
24173	ZhangJingXuan	GeYeCha	31	138.7	144.7	ZhangJingXuan_GeYeCha_31_138.70_144.70.wav	TRUE	ape	224	FALSE	???	???
24174	ZhangJingXuan	GeYeCha	32	144.7	150.7	ZhangJingXuan_GeYeCha_32_144.70_150.70.wav	TRUE	ape	224	FALSE	???	???
24175	ZhangJingXuan	GeYeCha	33	150.7	156.7	ZhangJingXuan_GeYeCha_33_150.70_156.70.wav	TRUE	ape	224	FALSE	???	???
24176	ZhangJingXuan	GeYeCha	34	156.7	158.75	ZhangJingXuan_GeYeCha_34_156.70_158.75.wav	TRUE	ape	224	FALSE	???	???
24177	ZhangJingXuan	GeYeCha	35	158.8	164.8	ZhangJingXuan_GeYeCha_35_158.80_164.80.wav	TRUE	ape	224	FALSE	???	???
24178	ZhangJingXuan	GeYeCha	36	164.8	170.8	ZhangJingXuan_GeYeCha_36_164.80_170.80.wav	TRUE	ape	224	FALSE	???	???
24179	ZhangJingXuan	GeYeCha	37	170.8	173.25	ZhangJingXuan_GeYeCha_37_170.80_173.25.wav	TRUE	ape	224	FALSE	???	???
24180	ZhangJingXuan	GeYeCha	38	174.07	179.44	ZhangJingXuan_GeYeCha_38_174.07_179.44.wav	TRUE	ape	224	FALSE	???	???
24181	ZhangJingXuan	GeYeCha	39	179.63	185.63	ZhangJingXuan_GeYeCha_39_179.63_185.63.wav	TRUE	ape	224	FALSE	???	???
24183	ZhangJingXuan	GeYeCha	40	185.63	191.63	ZhangJingXuan_GeYeCha_40_185.63_191.63.wav	TRUE	ape	224	FALSE	???	???
24184	ZhangJingXuan	GeYeCha	41	191.63	197.63	ZhangJingXuan_GeYeCha_41_191.63_197.63.wav	TRUE	ape	224	FALSE	???	???
24185	ZhangJingXuan	GeYeCha	42	197.63	203.63	ZhangJingXuan_GeYeCha_42_197.63_203.63.wav	TRUE	ape	224	FALSE	???	???
24186	ZhangJingXuan	GeYeCha	43	203.63	209.63	ZhangJingXuan_GeYeCha_43_203.63_209.63.wav	TRUE	ape	224	FALSE	???	???
24187	ZhangJingXuan	GeYeCha	44	209.63	215.63	ZhangJingXuan_GeYeCha_44_209.63_215.63.wav	TRUE	ape	224	FALSE	???	???
24188	ZhangJingXuan	GeYeCha	45	215.63	221.63	ZhangJingXuan_GeYeCha_45_215.63_221.63.wav	TRUE	ape	224	FALSE	???	???
24189	ZhangJingXuan	GeYeCha	46	221.63	224	ZhangJingXuan_GeYeCha_46_221.63_224.00.wav	TRUE	ape	224	FALSE	???	???
24206	ZhangJingXuan	GongYuanQian	1	1.23	6.73	ZhangJingXuan_GongYuanQian_1_1.23_6.73.wav	TRUE	flac	267.48	FALSE	???	???
24217	ZhangJingXuan	GongYuanQian	2	13.43	15.28	ZhangJingXuan_GongYuanQian_2_13.43_15.28.wav	TRUE	flac	267.48	FALSE	???	???
24228	ZhangJingXuan	GongYuanQian	3	24.59	27.37	ZhangJingXuan_GongYuanQian_3_24.59_27.37.wav	TRUE	flac	267.48	FALSE	???	???
24239	ZhangJingXuan	GongYuanQian	4	27.61	30.35	ZhangJingXuan_GongYuanQian_4_27.61_30.35.wav	TRUE	flac	267.48	FALSE	???	???
24250	ZhangJingXuan	GongYuanQian	5	30.45	32.64	ZhangJingXuan_GongYuanQian_5_30.45_32.64.wav	TRUE	flac	267.48	FALSE	???	???
24251	ZhangJingXuan	GongYuanQian	6	36.59	38.91	ZhangJingXuan_GongYuanQian_6_36.59_38.91.wav	TRUE	flac	267.48	FALSE	???	???
24252	ZhangJingXuan	GongYuanQian	7	41.63	43.62	ZhangJingXuan_GongYuanQian_7_41.63_43.62.wav	TRUE	flac	267.48	FALSE	???	???
24253	ZhangJingXuan	GongYuanQian	8	44.65	46.87	ZhangJingXuan_GongYuanQian_8_44.65_46.87.wav	TRUE	flac	267.48	FALSE	???	???
24254	ZhangJingXuan	GongYuanQian	9	48.49	53.24	ZhangJingXuan_GongYuanQian_9_48.49_53.24.wav	TRUE	flac	267.48	FALSE	???	???
24196	ZhangJingXuan	GongYuanQian	10	55.5	57.82	ZhangJingXuan_GongYuanQian_10_55.50_57.82.wav	TRUE	flac	267.48	FALSE	???	???
24197	ZhangJingXuan	GongYuanQian	11	60.26	62.99	ZhangJingXuan_GongYuanQian_11_60.26_62.99.wav	TRUE	flac	267.48	FALSE	???	???
24198	ZhangJingXuan	GongYuanQian	12	63.32	67.74	ZhangJingXuan_GongYuanQian_12_63.32_67.74.wav	TRUE	flac	267.48	FALSE	???	???
24199	ZhangJingXuan	GongYuanQian	13	68.53	70.54	ZhangJingXuan_GongYuanQian_13_68.53_70.54.wav	TRUE	flac	267.48	FALSE	???	???
24200	ZhangJingXuan	GongYuanQian	14	71.08	74.4	ZhangJingXuan_GongYuanQian_14_71.08_74.40.wav	TRUE	flac	267.48	FALSE	???	???
24201	ZhangJingXuan	GongYuanQian	15	74.5	78.2	ZhangJingXuan_GongYuanQian_15_74.50_78.20.wav	TRUE	flac	267.48	FALSE	???	???
24202	ZhangJingXuan	GongYuanQian	16	78.97	81.84	ZhangJingXuan_GongYuanQian_16_78.97_81.84.wav	TRUE	flac	267.48	FALSE	???	???
24203	ZhangJingXuan	GongYuanQian	17	82.99	84.84	ZhangJingXuan_GongYuanQian_17_82.99_84.84.wav	TRUE	flac	267.48	FALSE	???	???
24204	ZhangJingXuan	GongYuanQian	18	86.84	88.86	ZhangJingXuan_GongYuanQian_18_86.84_88.86.wav	TRUE	flac	267.48	FALSE	???	???
24205	ZhangJingXuan	GongYuanQian	19	90.07	95.2	ZhangJingXuan_GongYuanQian_19_90.07_95.20.wav	TRUE	flac	267.48	FALSE	???	???
24207	ZhangJingXuan	GongYuanQian	20	97.22	100.21	ZhangJingXuan_GongYuanQian_20_97.22_100.21.wav	TRUE	flac	267.48	FALSE	???	???
24208	ZhangJingXuan	GongYuanQian	21	107.23	113.17	ZhangJingXuan_GongYuanQian_21_107.23_113.17.wav	TRUE	flac	267.48	FALSE	???	???
24209	ZhangJingXuan	GongYuanQian	22	113.19	116.49	ZhangJingXuan_GongYuanQian_22_113.19_116.49.wav	TRUE	flac	267.48	FALSE	???	???
24210	ZhangJingXuan	GongYuanQian	23	116.62	122.62	ZhangJingXuan_GongYuanQian_23_116.62_122.62.wav	TRUE	flac	267.48	FALSE	???	???
24211	ZhangJingXuan	GongYuanQian	24	122.62	123.91	ZhangJingXuan_GongYuanQian_24_122.62_123.91.wav	TRUE	flac	267.48	FALSE	???	???
24212	ZhangJingXuan	GongYuanQian	25	126.11	128.97	ZhangJingXuan_GongYuanQian_25_126.11_128.97.wav	TRUE	flac	267.48	FALSE	???	???
24213	ZhangJingXuan	GongYuanQian	26	131.08	132.84	ZhangJingXuan_GongYuanQian_26_131.08_132.84.wav	TRUE	flac	267.48	FALSE	???	???
24214	ZhangJingXuan	GongYuanQian	27	132.91	136.61	ZhangJingXuan_GongYuanQian_27_132.91_136.61.wav	TRUE	flac	267.48	FALSE	???	???
24215	ZhangJingXuan	GongYuanQian	28	137.03	140.76	ZhangJingXuan_GongYuanQian_28_137.03_140.76.wav	TRUE	flac	267.48	FALSE	???	???
24216	ZhangJingXuan	GongYuanQian	29	140.79	143.21	ZhangJingXuan_GongYuanQian_29_140.79_143.21.wav	TRUE	flac	267.48	FALSE	???	???
24218	ZhangJingXuan	GongYuanQian	30	146.48	149.68	ZhangJingXuan_GongYuanQian_30_146.48_149.68.wav	TRUE	flac	267.48	FALSE	???	???
24219	ZhangJingXuan	GongYuanQian	31	149.83	155.82	ZhangJingXuan_GongYuanQian_31_149.83_155.82.wav	TRUE	flac	267.48	FALSE	???	???
